source_ip_token,destination_ip_token,protocol_token,packet_size_token,flow_direction_token,session_duration_token
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.5244059562683105
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.6624879837036133
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.1696929931640625
34.117.59.81,192.168.1.239,0,0.9200792602377807,0,2.3731391429901123
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.3820810317993164
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.562272071838379
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.466782808303833
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.6446068286895752
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.7684168815612793
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7706520557403564
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.991943836212158
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.17785906791687
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.3990278244018557
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.8053250312805176
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.7272911071777344
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4709451198577881
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.4092271327972412
17.36.206.4,192.168.1.239,0,0.05151915455746367,0,0.0
192.168.1.239,17.36.206.4,0,0.035667107001321,2,0.0
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
17.36.206.4,192.168.1.239,0,0.03963011889035667,0,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8062410354614258
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.9628298282623292
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.5152609348297119
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.6427679061889648
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.4990520477294922
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,0.9939897060394288
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.132920742034912
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.926029682159424
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.149458885192871
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.343043804168701
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.9163827896118164
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.118630886077881
34.117.59.81,192.168.1.239,0,0.12483487450462351,0,2.255797863006592
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.1228187084198
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.3531389236450195
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
192.168.1.18,224.0.0.251,1,0.26023778071334214,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.5715367794036865
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.7518107891082764
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.826193809509277
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.697135925292969
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.8789880275726318
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.098273992538452
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.2807390689849854
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.486415147781372
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.1014719009399414
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.329640865325928
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.5838327407836914
192.168.1.239,3.162.163.110,0,0.059445178335535004,2,0.0
192.168.1.239,34.202.248.214,0,0.06406869220607662,2,0.0
192.168.1.239,18.232.116.75,0,0.06406869220607662,2,0.0
192.168.1.239,162.159.128.61,0,0.059445178335535004,2,0.0
192.168.1.239,54.159.173.230,0,0.06406869220607662,2,0.0
192.168.1.239,3.162.163.110,0,0.043593130779392336,2,1.7706530094146729
192.168.1.239,34.202.248.214,0,0.043593130779392336,2,1.6695749759674072
192.168.1.239,18.232.116.75,0,0.043593130779392336,2,1.6884419918060305
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.869844913482666
192.168.1.239,162.159.128.61,0,0.043593130779392336,2,1.5244648456573486
192.168.1.239,54.159.173.230,0,0.043593130779392336,2,1.4714961051940918
34.117.59.81,192.168.1.239,0,0.8480845442536328,0,5.434081077575684
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,6.06802773475647
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,6.241244792938232
162.159.128.61,192.168.1.239,0,0.05151915455746367,0,0.0
162.159.128.61,192.168.1.239,0,0.043593130779392336,0,0.2019181251525879
162.159.128.61,192.168.1.239,0,0.043593130779392336,0,0.4268040657043457
3.162.163.110,192.168.1.239,0,0.05151915455746367,0,0.0
192.168.1.239,162.159.128.61,0,0.059445178335535004,2,3.3244309425354004
192.168.1.239,162.159.128.61,0,0.043593130779392336,2,3.492633819580078
192.168.1.239,3.162.163.110,0,0.059445178335535004,2,4.837869882583618
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
18.232.116.75,192.168.1.239,0,0.043593130779392336,0,0.0
18.232.116.75,192.168.1.239,0,0.043593130779392336,0,0.1661019325256347
18.232.116.75,192.168.1.239,0,0.06406869220607662,0,0.3287758827209472
18.232.116.75,192.168.1.239,0,0.043593130779392336,0,0.4858608245849609
34.202.248.214,192.168.1.239,0,0.05151915455746367,0,0.0
3.162.163.110,192.168.1.239,0,0.043593130779392336,0,1.9163389205932615
3.162.163.110,192.168.1.239,0,0.043593130779392336,0,2.0709331035614014
192.168.1.239,18.232.116.75,0,0.06406869220607662,2,5.900084018707275
192.168.1.239,18.232.116.75,0,0.035667107001321,2,6.059684038162232
192.168.1.239,18.232.116.75,0,0.035667107001321,2,6.231996059417725
192.168.1.239,34.202.248.214,0,0.06406869220607662,2,6.614480018615723
192.168.1.239,3.162.163.110,0,0.043593130779392336,2,7.079210042953491
34.202.248.214,192.168.1.239,0,0.043593130779392336,0,1.3722410202026367
34.202.248.214,192.168.1.239,0,0.06406869220607662,0,1.5384387969970703
34.202.248.214,192.168.1.239,0,0.043593130779392336,0,1.7863647937774658
54.159.173.230,192.168.1.239,0,0.05151915455746367,0,0.0
54.159.173.230,192.168.1.239,0,0.043593130779392336,0,0.1652348041534423
54.159.173.230,192.168.1.239,0,0.043593130779392336,0,0.388948917388916
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,10.8800311088562
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,11.459651708602903
192.168.1.239,34.202.248.214,0,0.035667107001321,2,8.553164005279541
192.168.1.239,34.202.248.214,0,0.035667107001321,2,8.757556915283203
192.168.1.239,54.159.173.230,0,0.06406869220607662,2,7.898147106170654
192.168.1.239,54.159.173.230,0,0.043593130779392336,2,8.068880081176758
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.834437131881714
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,5.060090065002441
18.232.116.75,192.168.1.239,0,0.03963011889035667,0,4.994958877563477
34.202.248.214,192.168.1.239,0,0.05151915455746367,0,4.528733968734741
192.168.1.239,34.202.248.214,0,0.035667107001321,2,10.333115100860596
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.1300439834594729
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.3544788360595703
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.5108180046081543
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.716803789138794
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,6.5955681800842285
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,6.749021053314209
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,6.987176895141602
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.5074338912963867
34.117.59.81,192.168.1.239,0,0.916116248348745,0,2.743438005447388
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,7.634649038314819
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,7.871805906295776
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.687260866165161
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,8.485846996307373
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8183457851409912
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.0397469997406006
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6069340705871582
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8371720314025879
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.1110069751739502
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.335637092590332
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.1142539978027344
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.2651889324188232
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.5005290508270264
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.09557580947876
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.2765469551086426
34.117.59.81,192.168.1.239,0,0.04557463672391017,0,2.51273512840271
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.286986827850342
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.557384967803955
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
192.168.1.239,153.91.0.59,0,0.07067371202113606,2,0.0
192.168.1.239,153.91.0.59,0,0.035667107001321,2,0.1769788265228271
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.8539810180664062
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.664891004562378
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.33552885055542
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.5021920204162598
153.91.0.59,192.168.1.239,0,0.03963011889035667,0,0.0
153.91.0.59,192.168.1.239,0,0.03963011889035667,0,0.1742417812347412
192.168.1.239,153.91.0.59,0,0.035667107001321,2,1.8990390300750728
192.168.1.18,224.0.0.251,1,0.10634081902245707,2,21.96998333930969
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.467869758605957
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.6677978038787842
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.925159931182861
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,2.140073776245117
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.4986867904663086
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,3.658974885940552
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,3.8920319080352783
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.0047028064727783
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.1412947177886963
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,3.282675743103028
34.117.59.81,192.168.1.239,0,0.08256274768824307,0,3.5111680030822754
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.814412832260132
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.993706941604614
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.254223823547363
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,5.5020599365234375
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.8105578422546387
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.0121488571166992
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.5711908340454102
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.7437067031860352
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,0.9595167636871338
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.180762767791748
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.9399898052215576
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.0884289741516118
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.320122718811035
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.834326982498169
34.117.59.81,192.168.1.239,0,0.8890356671070013,0,2.0028188228607178
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.84838604927063
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.9968056678771973
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4472048282623291
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.6569700241088867
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.4585978984832764
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.8166196346282959
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.383825778961182
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.1862268447875977
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.4101409912109375
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.5535197257995603
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.7003209590911863
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.101228952407837
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.277056932449341
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.5003247261047363
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.4214060306549072
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.630011796951294
34.117.59.81,192.168.1.239,0,0.14663143989431968,0,2.85782790184021
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.334804058074951
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.4884181022644043
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.684822797775269
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.0937659740448
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.7818350791931152
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.9543960094451904
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.550678014755249
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.7886369228363037
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.0009100437164309
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.215559005737305
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.013024091720581
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.250344038009644
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.425524950027466
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.030385971069336
192.168.1.239,192.168.1.197,0,0.11624834874504623,1,130.75848817825317
34.117.59.81,192.168.1.239,0,0.08718626155878467,0,2.5004448890686035
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.280958890914917
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
192.168.1.2,224.0.0.251,1,0.04953764861294584,2,135.56243920326233
192.168.1.239,18.64.183.28,0,0.05151915455746367,2,0.0
192.168.1.239,34.111.9.237,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.734048843383789
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.9995009899139404
34.111.9.237,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.111.9.237,0,0.043593130779392336,2,1.7383840084075928
192.168.1.239,34.111.9.237,0,0.38507265521796563,2,1.953298091888428
192.168.1.239,146.75.93.91,0,0.06935270805812417,2,0.0
192.168.1.239,146.75.93.91,0,0.059445178335535004,2,0.3565521240234375
192.168.1.239,146.75.93.91,0,0.043593130779392336,2,0.5952169895172119
18.64.183.28,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,18.64.183.28,0,0.043593130779392336,2,3.4152300357818604
192.168.1.239,18.64.183.28,0,0.38507265521796563,2,3.6464550495147705
192.168.1.239,108.156.120.62,0,0.05151915455746367,2,0.0
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
146.75.40.157,192.168.1.239,0,0.043593130779392336,0,0.0
146.75.40.157,192.168.1.239,0,0.043593130779392336,0,0.3470327854156494
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.0
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4205291271209717
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.7034900188446045
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7492883205413818
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.9642431735992432
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.175800085067749
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.3973302841186523
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.7111930847167969
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,1.9304711818695068
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.119457006454468
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.143649101257324
34.117.59.81,192.168.1.239,0,0.952443857331572,0,2.3073620796203613
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.7228150367736816
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.9624929428100586
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4603970050811767
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.7025818824768066
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.897505044937134
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.312214136123657
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.1404359340667725
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.3754451274871826
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.526094913482666
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.7503979206085205
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.158615827560425
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.3871021270751958
192.168.1.239,34.117.59.81,0,0.16116248348745046,2,2.555539131164551
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,2.5877010822296143
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.837630033493042
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,3.2480900287628174
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.214724063873291
34.117.59.81,192.168.1.239,0,0.9306472919418758,0,3.450457096099853
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.8939108848571777
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.075863838195801
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,4.167505025863648
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.578317880630493
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.7537903785705566
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.9574332237243648
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.6629440784454346
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,1.881078004837036
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,2.0610291957855225
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,2.3084089756011963
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.0069191455841064
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,3.226785182952881
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,3.4510271549224854
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.097914218902588
34.117.59.81,192.168.1.239,0,0.9550858652575958,0,3.2946720123291016
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.057969093322754
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.288408041000366
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.9574482440948486
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.628990173339844
23.192.223.165,192.168.1.239,0,0.059445178335535004,0,0.0
192.168.1.239,23.192.223.165,0,0.043593130779392336,2,0.0
192.168.1.239,23.192.223.165,0,0.059445178335535004,2,0.2089908123016357
192.168.1.239,23.192.223.165,0,0.043593130779392336,2,0.3955891132354736
23.192.223.165,192.168.1.239,0,0.043593130779392336,0,0.9415109157562256
192.168.1.239,23.192.223.165,0,0.043593130779392336,2,0.8285291194915771
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
23.192.223.165,192.168.1.239,0,0.03963011889035667,0,1.706084966659546
23.192.223.165,192.168.1.239,0,0.03963011889035667,0,1.8965718746185305
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.992821216583252
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.2045741081237793
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6372323036193848
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8256082534790039
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,0.9861621856689452
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.1851162910461426
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.1612141132354736
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.3332760334014893
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.5103580951690674
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.9772920608520508
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.2273263931274414
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.4168131351470947
34.117.59.81,192.168.1.239,0,0.09379128137384413,0,2.6330690383911133
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.630009889602661
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.812222003936768
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.205336093902588
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.196333169937134
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.4046390056610107
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.5577788352966309
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.4880890846252441
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.7017872333526611
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.9126052856445312
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.1371712684631348
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.4183762073516846
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,1.812788963317871
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.0507497787475586
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.201953887939453
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.12398099899292
34.117.59.81,192.168.1.239,0,0.8976221928665786,0,2.284918069839477
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.7431800365448
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.926234722137451
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.1615242958068848
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.616852998733521
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.9005601406097412
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.0802030563354492
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.6091980934143066
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8335938453674316
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.0509707927703855
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.2294321060180664
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.128018856048584
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.279891967773437
192.168.1.239,34.117.59.81,0,0.1618229854689564,2,2.43216609954834
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,1.90533185005188
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,2.0644938945770264
34.117.59.81,192.168.1.239,0,0.06605019815059446,0,2.2217278480529785
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.2131290435791016
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.3787169456481934
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.0812158584594727
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.965569972991944
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.7661750316619873
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,0.9288210868835448
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,0.5459530353546143
34.117.59.81,192.168.1.239,0,0.9682959048877147,0,0.8980419635772705
34.117.59.81,192.168.1.239,0,0.4715984147952444,0,1.1902718544006348
34.117.59.81,192.168.1.239,0,0.8388375165125496,0,1.3963189125061035
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,2.25871205329895
192.168.1.239,34.117.59.81,0,0.0964332892998679,2,2.426382064819336
192.168.1.239,34.117.59.81,0,0.16248348745046234,2,2.6663172245025635
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,2.2166991233825684
192.168.1.239,23.192.223.165,0,0.059445178335535004,2,15.085522890090942
34.117.59.81,192.168.1.239,0,0.928005284015852,0,2.654160022735596
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.424610137939453
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,3.61218523979187
192.168.1.239,34.117.59.81,0,0.05151915455746367,2,0.0
23.192.223.165,192.168.1.239,0,0.03963011889035667,0,16.430252075195312
34.117.59.81,192.168.1.239,0,0.043593130779392336,0,3.587240219116211
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,4.321904897689819
34.117.59.81,192.168.1.239,0,0.0488771466314399,0,0.0
192.168.1.239,34.117.59.81,0,0.043593130779392336,2,0.9500889778137208
192.168.1.239,34.117.59.81,0,0.38507265521796563,2,1.1143641471862793
